lake,water_body,date_collect,station_num,sample_num,station_descr,latitude,longitude
ontario,,1996-09-23,20170010.0,242812,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-09-30,20170010.0,242813,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-10-07,20170010.0,242814,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-10-16,20170010.0,242815,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-10-21,20170010.0,242816,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-10-28,20170010.0,242817,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-11-04,20170010.0,242818,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-11-11,20170010.0,242819,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-11-18,20170010.0,242820,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-11-25,20170010.0,242821,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-12-02,20170010.0,242822,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-12-09,20170010.0,242823,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-12-16,20170010.0,242824,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-12-23,20170010.0,242825,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1996-12-30,20170010.0,242826,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-01-03,20170010.0,242827,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-01-06,20170010.0,242828,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-01-20,20170010.0,242829,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-01-27,20170010.0,242830,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-02-03,20170010.0,242831,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-02-10,20170010.0,242832,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-02-24,20170010.0,242834,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-03-06,20170010.0,242835,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1997-03-10,20170010.0,242836,KINGSTON - KING STREET WATER TREATMENT PLANT,44.221405100000005,-76.50257839999998
ontario,,1990-01-02,20170015.0,242837,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-01-08,20170015.0,242838,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-01-15,20170015.0,242839,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-01-22,20170015.0,242840,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-01-29,20170015.0,242841,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-02-05,20170015.0,242842,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-02-12,20170015.0,242843,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-02-19,20170015.0,242844,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-02-26,20170015.0,242845,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-03-05,20170015.0,242846,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-03-12,20170015.0,242847,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-03-19,20170015.0,242848,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-03-26,20170015.0,242849,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-04-02,20170015.0,242850,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-04-09,20170015.0,242851,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-04-17,20170015.0,242852,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-04-23,20170015.0,242853,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-05-01,20170015.0,242854,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-05-07,20170015.0,242855,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-05-14,20170015.0,242856,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-05-22,20170015.0,242857,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-05-28,20170015.0,242858,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-06-04,20170015.0,242859,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-06-12,20170015.0,242860,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-06-18,20170015.0,242861,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-06-25,20170015.0,242862,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-07-03,20170015.0,242863,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-07-09,20170015.0,242864,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-07-16,20170015.0,242865,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-07-23,20170015.0,242866,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-07-30,20170015.0,242867,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-08-07,20170015.0,242868,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-08-13,20170015.0,242869,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-08-20,20170015.0,242870,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-08-27,20170015.0,242871,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-09-04,20170015.0,242872,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-09-10,20170015.0,242873,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-09-17,20170015.0,242874,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-09-24,20170015.0,242875,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-10-01,20170015.0,242876,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-10-09,20170015.0,242877,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-10-15,20170015.0,242878,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-10-22,20170015.0,242879,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-10-29,20170015.0,242880,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-11-05,20170015.0,242881,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-11-12,20170015.0,242882,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-11-19,20170015.0,242883,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-11-27,20170015.0,242884,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-12-03,20170015.0,242885,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-12-10,20170015.0,242886,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-12-17,20170015.0,242887,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1990-12-24,20170015.0,242888,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-01-07,20170015.0,242889,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-01-14,20170015.0,242890,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-01-21,20170015.0,242891,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-01-28,20170015.0,242892,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-02-04,20170015.0,242893,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-02-11,20170015.0,242894,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-02-18,20170015.0,242895,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-02-25,20170015.0,242896,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-03-04,20170015.0,242897,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-03-11,20170015.0,242898,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-03-18,20170015.0,242899,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-03-25,20170015.0,242900,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-04-02,20170015.0,242901,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-04-08,20170015.0,242902,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-04-15,20170015.0,242903,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-04-22,20170015.0,242904,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-04-29,20170015.0,242905,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-05-06,20170015.0,242906,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-05-13,20170015.0,242907,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-05-21,20170015.0,242908,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-05-27,20170015.0,242909,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-06-03,20170015.0,242910,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-06-10,20170015.0,242911,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-06-17,20170015.0,242912,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-06-24,20170015.0,242913,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-07-02,20170015.0,242914,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-07-08,20170015.0,242915,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-07-15,20170015.0,242916,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-07-22,20170015.0,242917,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-07-29,20170015.0,242918,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-08-07,20170015.0,242919,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-08-12,20170015.0,242920,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-08-19,20170015.0,242921,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-08-26,20170015.0,242922,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-09-03,20170015.0,242923,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-09-09,20170015.0,242924,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-09-16,20170015.0,242925,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-09-23,20170015.0,242926,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-09-30,20170015.0,242927,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-10-07,20170015.0,242928,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-10-15,20170015.0,242929,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-10-21,20170015.0,242930,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-10-28,20170015.0,242931,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-11-04,20170015.0,242932,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-11-12,20170015.0,242933,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-11-18,20170015.0,242934,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-11-25,20170015.0,242935,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-12-02,20170015.0,242936,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-12-09,20170015.0,242937,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-12-16,20170015.0,242938,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-12-23,20170015.0,242939,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1991-12-30,20170015.0,242940,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-01-06,20170015.0,242941,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-01-13,20170015.0,242942,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-01-20,20170015.0,242943,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-01-28,20170015.0,242944,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-02-03,20170015.0,242945,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-02-10,20170015.0,242946,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-02-17,20170015.0,242947,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-02-24,20170015.0,242948,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-03-02,20170015.0,242949,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-03-09,20170015.0,242950,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-03-16,20170015.0,242951,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-03-23,20170015.0,242952,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-03-30,20170015.0,242953,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-04-06,20170015.0,242954,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-04-13,20170015.0,242955,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-04-21,20170015.0,242956,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-04-27,20170015.0,242957,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-05-04,20170015.0,242958,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-05-11,20170015.0,242959,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-05-19,20170015.0,242960,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-05-25,20170015.0,242961,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-06-01,20170015.0,242962,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-06-08,20170015.0,242963,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-06-15,20170015.0,242964,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-06-22,20170015.0,242965,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-06-29,20170015.0,242966,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-07-06,20170015.0,242967,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-07-13,20170015.0,242968,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-07-21,20170015.0,242969,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-07-27,20170015.0,242970,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-08-04,20170015.0,242971,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-08-10,20170015.0,242972,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-08-17,20170015.0,242973,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-08-24,20170015.0,242974,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-08-31,20170015.0,242975,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-09-08,20170015.0,242976,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-09-14,20170015.0,242977,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-09-21,20170015.0,242978,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-09-28,20170015.0,242979,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-10-05,20170015.0,242980,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-10-13,20170015.0,242981,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-10-23,20170015.0,242982,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-11-09,20170015.0,242983,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-11-16,20170015.0,242984,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-11-23,20170015.0,242985,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-11-30,20170015.0,242986,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-12-07,20170015.0,242987,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-12-14,20170015.0,242988,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1992-12-21,20170015.0,242989,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-01-04,20170015.0,242990,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-01-11,20170015.0,242991,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-01-18,20170015.0,242992,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-01-25,20170015.0,242993,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-02-01,20170015.0,242994,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-02-08,20170015.0,242995,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-02-15,20170015.0,242996,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-02-22,20170015.0,242997,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-03-01,20170015.0,242998,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-03-08,20170015.0,242999,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-03-15,20170015.0,243000,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-03-22,20170015.0,243001,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-03-29,20170015.0,243002,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-04-13,20170015.0,243003,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-04-19,20170015.0,243004,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-04-26,20170015.0,243005,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-05-03,20170015.0,243006,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-05-10,20170015.0,243007,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-05-17,20170015.0,243008,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-05-25,20170015.0,243009,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-05-31,20170015.0,243010,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-06-07,20170015.0,243011,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-06-14,20170015.0,243012,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-06-21,20170015.0,243013,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-06-28,20170015.0,243014,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-07-05,20170015.0,243015,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-07-19,20170015.0,243017,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-07-26,20170015.0,243018,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-08-03,20170015.0,243019,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-08-09,20170015.0,243020,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-08-23,20170015.0,243021,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-08-30,20170015.0,243022,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-09-07,20170015.0,243023,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-09-13,20170015.0,243024,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-09-20,20170015.0,243025,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-09-27,20170015.0,243026,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-10-18,20170015.0,243027,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-10-25,20170015.0,243028,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-11-22,20170015.0,243029,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-12-07,20170015.0,243030,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
ontario,,1993-12-13,20170015.0,243031,TORONTO - R. L. CLARK WATER TREATMENT PLANT,43.5935156,-79.51946720000001
